ts,700FIC028_Y,700II781C_Y,700II782C_Y,700II783C_Y,700LI770B_Y,CUEI501_Y,CUFI008_Y,CUII503_Y,CULC501_Y,CULC508_Y,SOFC002_Y,SOFC007_Y,SORF001_Y,SWFC004_Y,SWRF001_Y,CUEI502_Y,CUEI503_Y,SWFC001_Y
2016-07-13 9:29,32.21616,11.61877,12.23292,13.2194,57.63082,17.78719,6.125327,108.1169,33.88038,50.11754,27.44338,3.191519,114.7153,0.7378304,80.34892,17.54263,17.96861,9.382535
2016-07-13 9:30,32.42233,9.766083,9.966531,11.54389,57.62923,18.20076,6.130029,111.7946,33.9767,50.06228,27.36447,3.16423,114.5148,0.756552,80.48068,18.03638,18.44089,9.448236
2016-07-13 9:31,32.36256,10.70716,11.03197,10.25443,57.63639,18.08664,6.132651,107.2807,33.91288,50.08025,27.49361,3.180057,115.1536,0.7452882,79.24471,18.00831,18.18687,9.477908
2016-07-13 9:32,32.38816,15.6079,15.49358,12.70255,57.64968,17.33937,6.141554,107.7474,33.99165,50.11557,27.73176,3.190957,115.0638,0.7591708,79.43985,17.07822,17.78306,9.375039
2016-07-13 9:33,32.21675,11.60264,11.51704,11.56157,57.64921,18.32959,6.137594,109.8348,34.03429,50.05076,27.44691,3.177658,115.5416,0.7409303,81.25793,18.28294,18.72729,9.17119
2016-07-13 9:34,32.4381,8.996556,9.97026,10.00241,57.64619,17.33344,6.146138,105.1372,34.0715,50.18767,27.39709,3.177303,115.4173,0.7342827,78.86603,17.03167,17.72858,9.207109
2016-07-13 9:35,32.41567,12.06619,12.53018,12.82964,57.65139,18.71435,6.153398,113.1735,34.08559,50.12759,27.58511,3.175185,114.4315,0.7515332,79.09664,18.66827,18.80745,9.29368
2016-07-13 9:36,32.16615,14.6504,14.75955,15.04211,57.65465,17.20546,6.144369,105.1815,34.14552,50.08854,27.48974,3.171351,114.6766,0.749413,80.39257,16.85693,17.59808,9.462845
2016-07-13 9:37,32.27212,10.62159,10.85106,11.56691,57.6616,18.68801,6.152141,111.8509,34.09449,50.15174,27.50446,3.171942,115.2878,0.7481542,79.84573,18.59919,18.89927,9.421182
2016-07-13 9:38,32.32798,9.129203,9.977418,9.997169,57.66478,17.42262,6.160473,106.2368,34.0426,50.13635,27.47569,3.16556,115.5203,0.7638236,79.7008,17.22454,17.64258,9.549628
2016-07-13 9:39,32.20879,12.77898,13.20654,13.05812,57.66733,18.10737,6.131973,110.2973,34.06794,50.05422,27.53061,3.166384,114.7484,0.7701734,79.83315,17.98229,18.32353,9.619293
2016-07-13 9:40,32.35587,14.62174,14.49174,14.53699,57.67885,18.06984,6.148446,108.4242,34.08991,50.1498,27.80663,3.173776,115.0292,0.7628542,80.30898,17.93115,18.18806,9.64625
2016-07-13 9:41,32.42805,10.5399,10.72353,10.76585,57.68723,17.47042,6.152823,108.7239,34.03463,50.02681,27.76926,3.201522,115.8753,0.7574037,80.68858,17.19118,18.04656,9.526687
2016-07-13 9:42,32.26282,9.086192,10.32841,10.31748,57.69147,18.6971,6.148967,110.6268,34.11085,50.10421,27.96013,3.189516,114.6432,0.7415994,80.88457,18.63033,18.69973,9.467799
2016-07-13 9:43,32.36273,13.58337,13.90556,13.53305,57.69536,17.424,6.163343,106.9991,34.18747,50.02761,27.92322,3.174567,114.5589,0.7568569,80.08504,16.96566,17.73556,9.528276
2016-07-13 9:44,32.25415,14.66052,14.56581,14.61389,57.69425,18.74498,6.134794,111.6671,34.19663,50.1288,27.80802,3.178346,114.2397,0.7763541,80.23231,18.62253,18.82898,9.495391
2016-07-13 9:45,32.30832,10.65451,10.04494,10.82037,57.69365,17.21301,6.137626,105.507,34.25032,50.10551,27.88079,3.181084,114.2767,0.7733729,79.87086,17.08571,17.62244,9.678536
2016-07-13 9:46,32.20995,8.999211,9.980922,9.998861,57.70036,18.76242,6.131246,112.3212,34.10506,50.1962,27.85168,3.190952,113.1682,0.782391,79.62427,18.70502,18.89413,9.737442
2016-07-13 9:47,32.16469,14.42911,14.8982,15.09876,57.70887,17.56846,6.144971,106.8513,34.09763,50.15528,28.04426,3.200992,113.8176,0.7891488,80.2875,17.35195,17.74795,9.773889
2016-07-13 9:48,32.20827,13.67403,13.54984,13.62301,57.72299,18.18646,6.177128,110.7441,34.23364,50.10247,27.78251,3.197201,115.5946,0.7874115,79.7772,18.0068,18.29715,9.728208
2016-07-13 9:49,32.11554,10.00457,9.967152,10.35491,57.71872,18.25811,6.161001,109.1062,34.0959,50.16335,27.73833,3.194848,114.8074,0.7805165,80.70213,18.1506,18.35017,9.66761
2016-07-13 9:50,31.99364,9.987792,10.09561,10.1833,57.7195,17.60258,6.17681,109.3754,34.04345,50.17499,28.10752,3.200228,114.5674,0.7549055,80.97826,17.36443,18.24905,9.436476
2016-07-13 9:51,32.02414,15.20046,15.82491,15.91735,57.71425,18.85902,6.126352,111.1105,34.04309,50.08748,27.64156,3.196349,115.4924,0.7565538,79.49006,18.90599,18.99261,9.32089
2016-07-13 9:52,32.25207,13.66903,13.54203,13.61915,57.69019,17.32499,6.128183,105.7666,34.1273,50.05711,27.63185,3.189121,115.0913,0.7207286,80.2418,17.14449,17.70628,9.207649
2016-07-13 9:53,32.20187,9.823959,9.968361,10.00796,57.69181,18.94348,6.176747,111.8786,34.1576,50.15953,27.93851,3.188912,114.394,0.7236037,79.65327,18.86076,18.94777,8.989032
2016-07-13 9:54,32.25814,9.3456,10.29991,10.00596,57.71314,17.55228,6.16275,106.0797,34.09011,50.16018,28.01046,3.196468,113.9892,0.7201124,80.74168,17.55243,17.95164,8.926215
2016-07-13 9:55,32.14025,15.8549,15.74571,10.91308,57.71164,18.66077,6.155566,110.6601,34.1026,50.10239,27.85127,3.202691,114.539,0.7209074,79.61834,18.63034,18.8139,8.960994
2016-07-13 9:56,32.20427,12.6895,12.65861,13.15823,57.7084,17.75179,6.177451,106.3023,34.12449,50.10183,28.11602,3.198514,115.0551,0.7217033,79.76844,17.30967,17.81263,8.937179
2016-07-13 9:57,32.27996,9.362658,10.13985,10.00875,57.70477,18.17582,6.180873,112.4037,34.1343,50.11249,27.56983,3.20269,116.9009,0.7164814,79.89056,18.00246,18.44044,9.013698
2016-07-13 9:58,32.13832,9.701632,12.05522,10.53262,57.71187,18.89246,6.148381,109.9229,34.14052,50.1033,27.63198,3.203614,115.671,0.7293501,79.34625,18.83325,18.92296,8.986753
2016-07-13 9:59,32.00522,15.85928,15.746,15.79728,57.71681,17.65831,6.179235,109.3927,34.1473,50.04244,27.61559,3.192396,115.1398,0.7324691,80.65485,17.15347,17.77569,9.178851
2016-07-13 10:00,32.32483,12.6878,12.56275,12.63105,57.71287,18.96163,6.196296,108.3076,34.15199,50.09283,27.74609,3.193005,115.4177,0.7479966,79.36656,18.84536,19.01308,9.252755
2016-07-13 10:01,32.271,9.9438,10.20571,10.00431,57.71509,17.45972,6.157252,106.5525,34.13126,50.0798,27.69946,3.193311,115.8141,0.7499783,80.25411,17.10985,17.81092,9.251281
2016-07-13 10:02,32.18652,10.70854,12.87051,10.89595,57.71652,18.7568,6.179038,113.6852,34.11187,50.03865,27.49199,3.187487,115.9651,0.7401537,80.53078,18.72475,18.96577,9.210857
2016-07-13 10:03,32.09264,15.62319,15.71368,15.97726,57.7131,17.61651,6.145088,104.8668,34.10826,50.10669,27.46081,3.18129,115.6059,0.7308572,79.58624,17.40589,17.90636,9.263144
2016-07-13 10:04,32.09733,12.41789,12.3264,14.89084,57.70339,18.32521,6.183998,114.0382,34.17188,50.15853,27.62243,3.191052,115.287,0.7469363,79.73621,18.17312,18.52352,9.261682
2016-07-13 10:05,32.10304,9.445192,9.965025,10.00799,57.7058,17.81137,6.171294,106.4581,34.19858,50.10189,27.63264,3.190826,115.0408,0.7353507,79.71101,17.4095,18.03485,9.27476
2016-07-13 10:06,31.97733,10.44851,11.07019,11.10377,57.7197,18.28802,6.161759,111.401,34.18204,50.07745,27.65909,3.18493,115.3236,0.7379828,79.68694,18.08647,18.41941,9.280375
2016-07-13 10:07,32.21274,15.61684,15.50887,15.56197,57.71819,18.98013,6.154202,108.7687,34.09462,50.01914,27.68115,3.185269,115.1321,0.7354719,80.19136,18.6192,18.97363,9.264056
2016-07-13 10:08,32.17832,11.58037,11.49486,11.55667,57.71621,17.91595,6.16863,112.7483,34.09888,50.03528,27.44403,3.188935,115.1747,0.7460878,81.29717,17.67272,18.23495,9.313701
2016-07-13 10:09,32.09609,9.996043,9.969268,10.11012,57.71525,19.02205,6.16237,109.2586,34.20213,50.11369,27.51645,3.188364,115.1904,0.7477223,78.97906,18.95226,18.96837,9.352196
2016-07-13 10:10,32.104,11.73119,12.03467,12.08852,57.71229,17.55873,6.170595,106.1093,34.14517,50.13987,28.10098,3.19194,113.4663,0.7591884,79.98306,17.07306,17.75677,9.499685
2016-07-13 10:11,32.23496,15.61486,15.49258,15.55082,57.71375,18.95859,6.144214,113.9952,34.12922,50.06089,27.71675,3.201451,115.195,0.7591752,80.2257,18.8607,19.07988,9.582357
2016-07-13 10:12,32.19713,12.25652,12.15291,12.2067,57.72487,17.44423,6.161463,106.517,34.12527,50.09332,28.19271,3.206627,114.2509,0.7638248,80.2457,17.29653,17.8077,9.534041
2016-07-13 10:13,32.03771,10.62378,10.72582,10.78529,57.70929,18.22832,6.165535,113.2009,34.10219,50.00842,28.16325,3.196851,112.6013,0.7650281,80.74249,18.04665,18.38889,9.650688
2016-07-13 10:14,32.27986,11.29091,11.84153,11.56033,57.71866,17.62072,6.151155,105.8713,34.15361,50.14462,28.28662,3.215679,113.9622,0.7696707,79.75069,17.39602,17.84976,9.8262
2016-07-13 10:15,32.18859,13.79794,14.43099,14.26259,57.71821,17.91782,6.130865,111.6801,34.12212,50.14993,27.83455,3.203136,114.9438,0.7835886,83.44936,17.78733,18.28121,9.793394
2016-07-13 10:16,32.21341,10.57384,10.72679,11.24393,57.716,18.04069,6.122948,106.1342,34.05792,50.16352,28.26841,3.207113,113.8475,0.7759057,79.73837,17.89274,18.1924,9.64205
2016-07-13 10:17,32.08759,8.989421,9.972819,10.0423,57.72076,17.36523,6.114411,107.3459,34.07636,50.1664,27.83846,3.20037,113.7671,0.7630115,80.76945,16.9786,17.62836,9.486653
2016-07-13 10:18,31.96553,13.47573,13.83149,12.66025,57.72641,18.65717,6.108003,107.509,34.08197,49.99266,28.18251,3.207107,114.065,0.751059,81.61303,18.58464,18.6404,9.318532
2016-07-13 10:19,32.2029,14.36586,14.54589,14.59404,57.72524,17.18758,6.127586,105.9987,34.01729,50.21971,27.9262,3.205662,114.5388,0.7317157,81.02545,16.8608,17.5229,9.050857
2016-07-13 10:20,32.15654,10.6063,10.54496,10.82415,57.72944,18.87481,6.146208,112.0467,34.13507,50.1859,27.91394,3.204594,115.0694,0.730745,79.39735,18.78782,19.04078,9.01886
2016-07-13 10:21,32.14333,9.453876,9.979061,10.50788,57.71679,17.37116,6.140612,107.267,34.02631,50.03943,27.38262,3.190332,115.932,0.7213331,79.56118,17.10591,17.68847,8.999875
2016-07-13 10:22,32.16076,14.43001,15.01877,15.04839,57.71594,18.18263,6.129641,112.4597,34.00024,50.18196,27.66909,3.190585,115.9667,0.7403412,79.75372,18.0094,18.4311,9.095408
2016-07-13 10:23,32.13786,13.65436,13.54349,13.66985,57.72038,17.706,6.140414,105.1859,34.00259,50.06245,27.43931,3.188597,115.5814,0.7389742,80.24624,17.4364,17.8156,9.178653
2016-07-13 10:24,32.18356,9.828955,9.982962,10.24045,57.72459,17.88787,6.142559,111.2054,33.9945,50.1013,27.50457,3.181914,115.8708,0.741287,79.54151,17.64474,18.20762,9.376219
2016-07-13 10:25,32.13646,10.00383,9.969197,10.00471,57.72621,18.3273,6.134564,107.1885,33.95231,50.18727,26.75734,3.174619,116.5293,0.7526892,79.80841,18.21517,18.37227,9.37952
2016-07-13 10:26,32.28809,10.79495,13.51707,11.09612,57.72836,17.68848,6.125137,113.2445,33.97576,50.08928,27.00096,3.16171,116.6678,0.74311,80.12878,17.39584,18.13047,9.3907
2016-07-13 10:27,32.19727,14.20882,14.08829,14.14641,57.72577,19.075,6.140454,108.2827,33.88405,49.94523,26.81878,3.14802,116.9291,0.7388474,79.42597,18.99142,19.02504,9.355359
2016-07-13 10:28,32.19119,12.30887,12.36953,12.43975,57.72984,17.47651,6.149172,109.3469,33.94031,49.95707,26.8318,3.142729,117.5147,0.7426803,81.53642,17.16712,17.8862,9.258413
2016-07-13 10:29,32.11673,9.34635,10.32119,10.00864,57.73047,18.83583,6.138442,109.8811,33.95034,50.05637,26.85748,3.130034,117.3722,0.7395351,80.4021,18.74627,18.83249,9.244029
2016-07-13 10:30,32.26142,15.82733,15.87101,11.02455,57.72263,17.49827,6.145283,106.3055,33.88626,50.10416,26.90728,3.132605,117.0791,0.7491925,80.17299,17.1867,17.79591,9.215275
2016-07-13 10:31,32.20411,13.56251,13.48922,14.14164,57.72075,18.94818,6.157188,113.2969,33.84789,50.07831,26.87531,3.130512,116.7639,0.7421716,79.11263,18.9088,19.0347,9.212153
2016-07-13 10:32,32.16725,12.45237,12.35251,12.4035,57.7204,17.72059,6.158069,106.8867,33.86929,49.96299,26.93877,3.128371,116.7132,0.7500646,80.69018,17.49678,17.92748,9.367282
2016-07-13 10:33,32.18807,10.39929,10.54184,10.58546,57.72532,18.4387,6.137953,113.8661,33.91209,50.05462,26.81972,3.127864,115.8173,0.7636796,80.12656,18.26056,18.63641,9.489787
2016-07-13 10:34,32.26127,15.8538,15.72355,15.78252,57.73466,18.34758,6.152956,106.9765,33.90853,50.03128,27.24745,3.129309,115.5835,0.7607238,81.72413,18.14224,18.44126,9.518262
2016-07-13 10:35,32.16532,12.68985,12.56692,12.62509,57.71408,17.72569,6.146893,113.9683,33.80378,50.09797,27.10506,3.128955,115.357,0.7700035,79.11172,17.75511,18.13945,9.682798
2016-07-13 10:36,32.311,10.0022,10.20784,10.0124,57.72379,18.51881,6.149667,108.984,33.80566,49.96706,27.31655,3.134245,114.7556,0.7815137,79.08253,18.34599,18.54515,9.667852
2016-07-13 10:37,32.26796,10.61043,12.83801,12.36707,57.72297,17.60555,6.142499,104.0279,33.89016,50.01271,27.38825,3.135677,113.9157,0.7753397,78.85178,17.25852,17.45153,9.584887
2016-07-13 10:38,32.14257,15.69488,15.73831,15.79564,57.72377,18.83669,6.150926,115.4599,33.75628,50.04332,28.08131,3.148293,113.0095,0.7540395,80.37302,18.67883,18.84717,9.358701
2016-07-13 10:39,32.25338,12.09989,11.85264,12.60217,57.71859,17.54827,6.167711,103.0116,33.8908,49.96579,27.94427,3.163094,112.9878,0.7341272,79.10741,17.08109,17.27369,9.296182
2016-07-13 10:40,32.30656,8.989519,9.97383,10.0042,57.72576,18.32063,6.183609,113.8975,33.70238,49.96072,28.00845,3.170647,113.4152,0.7396015,79.98997,18.1542,18.31426,9.223798
2016-07-13 10:41,32.15972,10.02588,10.92524,10.01316,57.73373,17.51665,6.182186,102.7059,33.71824,50.09105,27.89779,3.175229,113.8381,0.732611,79.17628,17.27682,17.19711,9.282227
2016-07-13 10:42,32.30081,15.61112,15.47994,12.43009,57.73231,18.26622,6.192236,112.6249,33.72456,50.12156,28.35272,3.182617,112.6822,0.7403146,80.34798,18.10614,18.26587,9.282598
2016-07-13 10:43,32.1508,11.57058,11.49667,12.23102,57.72611,17.98576,6.187834,102.5043,33.77351,50.09783,28.45486,3.195889,112.3136,0.7526789,79.84852,17.81757,17.83676,9.434325
2016-07-13 10:44,32.2113,8.99441,10.36514,10.79027,57.72714,17.5489,6.17456,108.634,33.76814,49.92604,28.55867,3.21438,113.0238,0.7541959,81.47407,17.21262,17.48375,9.430866
2016-07-13 10:45,32.07001,11.38108,12.06873,10.76494,57.7249,18.6911,6.176351,104.3521,33.75865,49.93368,28.69069,3.216113,112.6672,0.7549309,80.33649,18.6169,18.5567,9.439985
2016-07-13 10:46,32.09708,15.10281,15.4935,13.58879,57.72042,17.36697,6.181298,107.6361,33.73211,49.84634,28.69878,3.223087,113.063,0.7528229,79.2457,17.06112,17.30043,9.405419
2016-07-13 10:47,32.21553,10.77773,11.46116,12.23414,57.72353,18.93952,6.179866,109.2901,33.79405,49.92401,28.63064,3.230492,113.3735,0.7411475,80.61729,18.83665,18.84446,9.21027
2016-07-13 10:48,32.29573,9.074538,9.966071,10.78179,57.72713,17.44951,6.184823,103.7317,33.64037,50.00561,28.48114,3.229394,112.9822,0.7295921,80.75286,17.17062,17.19657,9.138663
2016-07-13 10:49,32.12373,12.80755,13.3786,12.1102,57.72391,18.9465,6.182456,113.785,33.70313,49.82977,28.70568,3.232673,113.4591,0.7282243,79.78779,18.90499,18.6808,9.076037
2016-07-13 10:50,32.32878,14.81717,15.21948,14.37946,57.72909,17.88249,6.1705,104.4617,33.70852,49.90295,28.40183,3.243847,113.9572,0.7290909,80.24866,17.82533,17.49323,9.139582
2016-07-13 10:51,32.0405,10.83315,10.79358,11.4082,57.73065,18.18657,6.182016,114.5093,33.78606,49.87659,28.10831,3.237477,114.6243,0.7477035,77.96484,17.97173,18.67161,9.561411
2016-07-13 10:52,32.15945,10.27657,9.971191,10.82034,57.73248,18.39931,6.198405,104.1905,33.79905,49.98404,28.26426,3.241792,114.2593,0.7745922,80.37939,18.21553,18.21342,9.791077
2016-07-13 10:53,32.12019,13.57401,14.11043,12.90503,57.7315,18.02306,6.197376,115.3537,33.82738,49.8257,28.07867,3.230408,115.0469,0.7905779,81.13634,17.84578,18.05859,9.841625
2016-07-13 10:54,32.11881,14.6909,14.57352,15.30417,57.72987,18.94862,6.173337,106.5528,33.78015,50.31599,27.71163,3.225872,115.5258,0.7756919,80.62189,18.90271,18.78846,9.686712
2016-07-13 10:55,32.32006,10.67415,10.21333,10.80187,57.72397,17.49971,6.17558,108.2169,33.79667,49.94444,27.83368,3.217961,116.074,0.7598263,79.53237,17.19257,17.39381,9.422616
2016-07-13 10:56,32.18961,9.989697,10.40905,10.44846,57.72707,19.14185,6.167374,110.0312,33.76145,49.90465,27.3238,3.202869,116.8768,0.7463632,80.64739,19.08355,19.00358,9.259196
2016-07-13 10:57,32.12718,14.23121,14.62917,14.82089,57.73471,17.63455,6.171896,104.4346,33.77729,49.99258,27.26723,3.199148,117.334,0.7290495,79.48105,17.19872,17.55715,9.216999
2016-07-13 10:58,32.06149,13.96738,14.41385,14.61204,57.72803,19.12623,6.167783,114.5499,33.81025,49.99417,27.01504,3.165982,117.4839,0.7328858,80.38177,19.0689,19.10878,9.126734
2016-07-13 10:59,31.94567,10.03153,9.989839,11.1985,57.73796,17.91525,6.169692,103.5202,33.7937,49.86877,26.516,3.136731,118.2524,0.7268406,79.415,17.68108,17.80658,9.028166
2016-07-13 11:00,32.11726,9.19035,10.45929,10.17633,57.7397,18.50509,6.168899,113.7226,33.73942,49.87023,26.50502,3.142747,118.4332,0.7144273,79.95682,18.30096,18.44235,9.001448
2016-07-13 11:01,32.09975,15.22155,15.87988,15.33232,57.73672,18.27296,6.163729,104.233,33.67897,49.85786,26.31227,3.128169,118.903,0.7362227,79.72186,18.03603,18.06009,9.264757
2016-07-13 11:02,32.23174,13.65361,13.54361,15.21883,57.73825,17.62083,6.146405,110.6337,33.72978,49.94613,26.22453,3.129339,118.497,0.7534782,80.59499,17.33245,17.6949,9.374323
2016-07-13 11:03,31.94939,9.820114,9.972789,10.00589,57.72845,18.92777,6.152518,105.538,33.76188,49.8066,26.64726,3.122811,116.3166,0.768108,79.22914,18.83388,18.69113,9.559402
2016-07-13 11:04,31.99459,9.314707,10.23907,10.26921,57.72401,17.6416,6.106533,107.5006,33.85449,49.79053,26.31846,3.110596,117.71,0.7854635,80.46623,17.0378,17.05915,9.7564
2016-07-13 11:05,32.13535,15.79477,15.77313,15.85744,57.72268,18.95887,6.144463,108.2497,33.79253,49.82239,26.12707,3.086519,117.9643,0.7869453,80.64819,18.89844,18.79288,9.713135
2016-07-13 11:06,31.85034,12.77346,13.14117,13.58422,57.72403,17.50324,6.1486,105.1164,33.73819,49.72244,26.73476,3.097619,115.9395,0.775856,81.09279,17.19182,17.18434,9.529624
2016-07-13 11:07,32.16925,9.177491,9.970334,10.00595,57.71355,18.90168,6.159913,113.5404,33.76538,49.75068,26.53967,3.10494,116.9024,0.7505166,80.68577,18.87406,18.58404,9.249328
2016-07-13 11:08,32.21589,10.23589,10.5881,10.00701,57.72406,17.61359,6.143894,104.5053,33.79922,49.73724,26.77488,3.108111,116.0016,0.7304758,81.63168,17.28819,17.24692,9.176985
2016-07-13 11:09,32.26052,15.84088,15.725,11.04049,57.72041,18.31973,6.180134,113.7185,33.89067,49.84598,27.20001,3.115366,114.2309,0.720962,79.61128,18.16319,18.34174,9.070632
2016-07-13 11:10,32.12279,12.65241,12.54916,13.20677,57.72486,18.18816,6.156589,102.8774,33.86319,49.84359,27.77382,3.124814,112.329,0.7197226,79.62114,17.99652,17.99248,8.970996
2016-07-13 11:11,32.18238,9.28485,9.965042,11.66489,57.73503,17.69792,6.140615,113.7177,33.86416,49.82864,28.02291,3.145053,111.9757,0.7205431,80.24122,17.72629,17.92463,8.964545
2016-07-13 11:12,32.11137,10.52674,10.78013,10.00863,57.72697,18.94714,6.162715,104.4094,33.93549,49.8522,27.85597,3.149374,112.8557,0.7332032,78.9651,18.85105,18.75654,9.182504
2016-07-13 11:13,32.0214,15.84484,15.71997,11.7393,57.71815,17.47522,6.157147,108.2468,33.88916,49.77565,28.21516,3.170461,111.6819,0.7552302,79.79268,17.15461,17.44719,9.242411
2016-07-13 11:14,31.98567,12.04709,12.28004,12.61538,57.72747,19.01527,6.149314,108.5365,33.80723,49.82631,28.46387,3.185722,111.6308,0.7316936,79.82102,18.93394,18.91697,9.328268
2016-07-13 11:15,32.17363,9.090069,10.2905,10.00597,57.73241,17.4302,6.147411,103.2437,33.85379,49.83075,28.57883,3.185365,111.8871,0.7463741,79.17197,17.08792,17.22121,9.337189
2016-07-13 11:16,32.27443,10.53697,13.60779,10.89923,57.72901,18.92356,6.13949,113.3885,33.90839,49.88863,28.65852,3.19447,111.4223,0.7525733,79.91262,18.85782,18.94484,9.408427
2016-07-13 11:17,32.13889,15.63909,15.52038,15.59358,57.72752,17.55471,6.13539,102.0069,33.87874,49.73423,28.60875,3.203418,111.7181,0.7406221,79.59456,17.28094,17.25145,9.368838
2016-07-13 11:18,32.21188,11.63057,11.55382,11.60653,57.72641,18.26041,6.114838,112.9206,33.88847,49.7325,28.7303,3.222806,112.7835,0.7563419,80.46985,18.11178,18.25917,9.343178
2016-07-13 11:19,32.14227,9.275705,9.971128,10.00768,57.72571,18.05503,6.126601,102.1402,33.91495,49.78469,28.81996,3.237602,113.0704,0.7460603,80.53799,17.86898,17.83403,9.255423
2016-07-13 11:20,32.11233,11.10739,11.97554,12.08582,57.72702,17.64712,6.130763,109.9953,33.98408,49.76777,28.69183,3.25236,112.5594,0.7454888,78.95521,17.39749,17.6689,9.34516
2016-07-13 11:21,32.21114,15.14348,15.5258,15.58119,57.71899,18.91556,6.118236,103.8823,34.05651,49.80229,28.29409,3.239552,114.635,0.7574927,79.62695,18.82875,18.77622,9.346641
2016-07-13 11:22,32.20835,11.63235,11.55994,11.60735,57.71859,17.51884,6.124695,107.8731,33.97924,49.79847,28.44438,3.240175,114.1905,0.7495349,81.19556,17.18163,17.32208,9.368875
2016-07-13 11:23,32.40326,9.190096,9.986274,10.00243,57.71283,19.10445,6.125635,109.5974,34.00595,49.90737,28.59835,3.24746,113.5276,0.7517278,80.11744,19.04551,19.03857,9.373899
2016-07-13 11:24,32.15767,11.90713,12.63673,12.69209,57.7165,17.63757,6.115081,104.1889,33.90582,49.73914,28.22607,3.227606,113.4624,0.7679809,80.03681,17.12732,17.37295,9.53656
2016-07-13 11:25,32.04593,14.69757,14.6559,15.04457,57.72704,19.14313,6.125084,110.7913,33.99086,49.86827,27.92109,3.231423,115.3844,0.7634097,80.44673,19.03303,19.13892,9.571828
2016-07-13 11:26,32.20631,10.84052,10.79774,11.40441,57.72742,17.81847,6.12749,103.6271,33.98127,49.81837,28.0878,3.234704,115.5716,0.762509,80.17995,17.33948,17.36455,9.607793
2016-07-13 11:27,32.19854,9.679023,10.24564,10.83055,57.72932,18.48582,6.107787,114.0969,33.97117,49.82687,28.16587,3.233839,115.7025,0.758735,81.63154,18.24976,18.50513,9.465481
2016-07-13 11:28,32.13119,13.35474,13.78107,13.62518,57.72539,18.11045,6.123907,103.4859,33.94045,49.70874,27.73098,3.225019,117.3718,0.7437811,80.38808,17.9206,17.9047,9.308715
2016-07-13 11:29,32.09309,14.69209,14.57152,14.62274,57.7232,17.85145,6.119666,107.1214,33.95143,49.84066,27.64544,3.221824,117.095,0.7356055,79.37572,17.65236,17.8106,9.28266
2016-07-13 11:30,32.216,10.64439,10.22389,10.82262,57.72844,18.77523,6.116548,105.3226,33.98651,49.80091,27.37477,3.21354,115.9578,0.7343979,79.13204,18.70754,18.63701,9.200562
2016-07-13 11:31,32.08211,9.032511,9.972802,10.00591,57.72923,17.47151,6.119296,107.3892,33.95881,49.79367,27.21481,3.197208,116.9306,0.730835,80.00536,17.18641,17.15624,9.24962
2016-07-13 11:32,32.16525,14.06113,14.26438,14.33073,57.72583,18.85329,6.130752,107.9584,33.86805,49.84005,27.37514,3.186813,117.0697,0.7390705,78.46641,18.82459,18.8798,9.303574
2016-07-13 11:33,32.37334,13.69548,13.60078,13.69659,57.71975,17.38642,6.115945,104.8255,33.96104,49.69941,27.41413,3.18806,116.6743,0.7516498,79.89664,17.05619,17.16624,9.41427
2016-07-13 11:34,32.21596,10.01819,9.982743,10.51522,57.71859,19.02853,6.106514,113.6543,33.88463,49.73831,27.11873,3.183666,115.8333,0.7601923,80.49348,18.92706,19.00246,9.561707
2016-07-13 11:35,32.28659,10.52513,10.33815,10.19163,57.72757,17.89229,6.121061,104.7871,33.94341,49.88306,27.31474,3.172066,116.2078,0.7802923,79.95253,17.57675,17.52382,9.656495
2016-07-13 11:36,32.09105,15.15133,15.30503,15.17512,57.73473,18.25065,6.139548,112.1699,33.93804,49.97243,26.99722,3.165714,116.0768,0.7831788,79.23295,18.086,18.24453,9.663106
2016-07-13 11:37,32.18025,13.62455,13.5194,13.5872,57.7475,18.05419,6.135266,103.2779,33.97919,49.7562,27.32132,3.168735,116.1333,0.7711632,80.08683,17.87564,17.85014,9.642369
2016-07-13 11:38,32.19327,9.914966,9.972923,10.02108,57.73545,17.70016,6.115455,109.981,34.01974,49.80635,27.43589,3.169417,115.4123,0.7611072,80.79247,17.65226,17.64825,9.502779
2016-07-13 11:39,32.24562,10.06717,10.92143,10.29062,57.73821,18.94165,6.13428,105.9641,33.9529,49.81938,27.43465,3.170568,115.3001,0.7484428,80.80725,18.88885,18.8323,9.351652
2016-07-13 11:40,32.2526,15.81857,15.86043,15.75455,57.7306,17.53588,6.147836,107.9307,33.93945,49.93728,27.25729,3.164492,115.3292,0.7344385,80.17023,17.18468,17.28582,9.246903
2016-07-13 11:41,32.22968,12.87859,12.72339,13.44489,57.72056,18.98601,6.120628,108.578,33.97606,49.69461,27.58396,3.170886,114.7012,0.7339576,81.83283,18.93466,18.8574,9.02979
2016-07-13 11:42,32.35252,9.476335,9.979105,10.01131,57.72575,17.50878,6.112868,103.1849,33.88889,49.84203,27.91625,3.177833,114.0539,0.7100969,79.98891,17.20038,17.17292,8.933633
2016-07-13 11:43,32.27194,9.94576,10.40281,10.5171,57.72401,18.99656,6.114707,110.7711,33.9395,49.76002,27.45487,3.181333,114.3411,0.7117484,80.28999,18.94196,18.92955,8.899377
2016-07-13 11:44,32.19139,15.84479,15.71327,15.77214,57.72931,17.56138,6.124926,103.2101,34.00376,49.86897,27.62782,3.18019,113.4204,0.7331482,80.28355,17.32919,17.18792,9.100698
